경도,위도,주소
126.7425072,33.28560205,제주특별자치도 서귀포시 남원읍 태흥리 974-3
126.7126283,33.30940674,제주특별자치도 서귀포시 남원읍 의귀리 1434
126.7002848,33.31303469,제주특별자치도 서귀포시 남원읍 한남리 58
126.6952776,33.31241329,제주특별자치도 서귀포시 남원읍 한신로 17-4
126.7306792,33.28236496,제주특별자치도 서귀포시 남원읍 태흥리 1804-1
126.7337091,33.28580368,제주특별자치도 서귀포시 남원읍 태흥중동로 31
126.7348604,33.28332018,제주특별자치도 서귀포시 남원읍 태위로 834번길 3
126.7114451,33.29419022,제주특별자치도 서귀포시 남원읍 서의로 20
126.7575978,33.28997811,제주특별자치도 서귀포시 남원읍 태흥리 63-6
126.7122502,33.29013199,제주특별자치도 서귀포시 남원읍 남한로 140번길 7
126.6253105,33.29310532,제주특별자치도 서귀포시 남원읍 신례천로 124
126.7154862,33.31490082,제주특별자치도 서귀포시 남원읍 의귀리 1628-2
126.6233845,33.29485474,제주특별자치도 서귀포시 남원읍 신례리 1641-5
126.7195117,33.30205817,제주특별자치도 서귀포시 남원읍 의귀리 964-1
126.7133066,33.31033808,제주특별자치도 서귀포시 남원읍 한신로 207
126.7492377,33.32079671,제주특별자치도 서귀포시 남원읍 신흥리 1263-2
126.9098443,33.4494399,제주특별자치도 서귀포시 성산읍 고성 중앙로 65-1
126.91157,33.44813491,제주특별자치도 서귀포시 성산읍 고성리 1090-22
126.8499897,33.34201074,제주특별자치도 서귀포시 성산읍 신천리 437 
126.8552124,33.3397846,제주특별자치도 서귀포시 성산읍 신천리 352-7 
126.8406809,33.36264172,제주특별자치도 서귀포시 성산읍 신풍리 505-2 
126.8471486,33.37263934,제주특별자치도 서귀포시 성산읍 삼달리 684-4
126.8427514,33.37089497,제주특별자치도 서귀포시 성산읍 삼달리 1220-5 
126.8210553,33.40606182,제주특별자치도 서귀포시 성산읍 난산리 2970-1 
126.8550377,33.4352111,제주특별자치도 서귀포시 성산읍 수산리 2790
126.9053452,33.44564139,제주특별자치도 서귀포시 성산읍 서성일로 1186-6
126.8687595,33.36953657,제주특별자치도 서귀포시 성산읍 삼달리 29-2
126.8993635,33.47395702,제주특별자치도 서귀포시 성산읍 시흥리 763-3
126.9041752,33.47386441,제주특별자치도 서귀포시 성산읍 시흥리 109-3
126.9004027,33.47546833,제주특별자치도 서귀포시 성산읍 시흥리 980-36 
126.8959331,33.47317759,제주특별자치도 서귀포시 성산읍 시흥리 575-4
126.8997939,33.47219901,제주특별자치도 서귀포시 성산읍 시흥리 700-1
126.8546319,33.34682565,제주특별자치도 서귀포시 성산읍 신천리 556-2
126.914373,33.453421,제주특별자치도 서귀포시 성산읍 오조리 61-26
126.8715288,33.40075638,제주특별자치도 서귀포시 성산읍 난산리 1108
126.8708946,33.39850201,제주특별자치도 서귀포시 성산읍 난산리 1122
126.8684613,33.39962489,제주특별자치도 서귀포시 성산읍 난산리 1029-4 
126.9114342,33.44467632,제주특별자치도 서귀포시 성산읍 고성리 1040-1
126.8629795,33.34917272,제주특별자치도 서귀포시 성산읍 신천리 7-14
126.8537025,33.34318865,제주특별자치도 서귀포시 성산읍 신천리 302-4
126.846237,33.37557986,제주특별자치도 서귀포시 성산읍 삼달리 766-1
126.8434354,33.37280782,제주특별자치도 서귀포시 성산읍 삼달리 1240-3
126.8505563,33.37235223,제주특별자치도 서귀포시 성산읍 삼달리 453-2
126.9140761,33.45864656,제주특별자치도 서귀포시 성산읍 오조리 870
126.9170351,33.46034369,제주특별자치도 서귀포시 성산읍 오조리 90-23
126.9147867,33.46294103,제주특별자치도 서귀포시 성산읍 오조리 709
126.8673332,33.36227689,제주특별자치도 서귀포시 성산읍 신풍리 17-3
126.908175,33.46382351,제주특별자치도 서귀포시 성산읍 오조리 1252-1
126.9425485,33.45839817,제주특별자치도 서귀포시 성산읍 오일시장 1길 41-1
126.9095287,33.45135054,제주특별자치도 서귀포시 성산읍 산성효자로 26
126.88255,33.44672392,제주특별자치도 서귀포시 성산읍 수산리 1199
126.9082991,33.47573881,제주특별자치도 서귀포시 성산읍 시흥리 12-72
126.9000023,33.40728999,제주특별자치도 서귀포시 성산읍 온평리 872-2
126.9306636,33.47066506,제주특별자치도 서귀포시 성산읍 성산리 347-15
126.9228318,33.47002044,제주특별자치도 서귀포시 성산읍 오조리 3-9
126.9323314,33.46467795,제주특별자치도 서귀포시 성산읍 성산리 234-29
126.862879,33.44192939,제주특별자치도 서귀포시 성산읍 수산리 2433-1
126.8762101,33.37585564,제주특별자치도 서귀포시 성산읍 신산리 1130-12
126.8277431,33.36378042,제주특별자치도 서귀포시 성산읍신풍리 1384
126.9094168,33.47867234,제주특별자치도 서귀포시 성산읍 시흥리 11-13
126.911354,33.44792764,제주특별자치도 서귀포시 성산읍 고성리 1065-4
126.932389,33.47255752,제주특별자치도 서귀포시 성산읍 성산리 347-9
126.9108914,33.46283522,제주특별자치도 서귀포시 성산읍 오조리 675-1
126.9135052,33.45226128,제주특별자치도 서귀포시 성산읍 고성리 1187-2
126.9163903,33.4508418,제주특별자치도 서귀포시 성산읍 고성리 302-4
126.9221557,33.43755815,제주특별자치도 서귀포시 성산읍 고성리 224-16
126.9210825,33.43892483,제주특별자치도 서귀포시 성산읍 고성리 224-12
126.9159647,33.43429529,제주특별자치도 서귀포시 성산읍 고성리 588-7
126.8819399,33.38353402,제주특별자치도 서귀포시 성산읍 신산리 582-2
126.8363165,33.36522395,제주특별자치도 서귀포시 성산읍 신풍리 681
126.9113996,33.45237948,제주특별자치도 서귀포시 성산읍 고성리 1152-8
126.9159853,33.42876248,제주특별자치도 서귀포시 성산읍 고성리 612
126.9208493,33.46918555,제주특별자치도 서귀포시 성산읍 오조리 9-4
126.8987882,33.47569162,제주특별자치도 서귀포시 성산읍 시흥리 980-27
126.8965161,33.44519654,제주특별자치도 서귀포시 성산읍 고성리 2470-2
126.8799318,33.44238625,제주특별자치도 서귀포시 성산읍 수산리 1080
126.3645834,33.27352407,제주특별자치도 서귀포시 상창리 594-16
126.311313,33.25428501,제주특별자치도 서귀포시 덕수리 792-3
126.3140966,33.27822448,제주특별자치도 서귀포시 덕수리 1474
126.3565796,33.26032169,제주특별자치도 서귀포시 감산리 126-2
126.36718,33.23490129,제주특별자치도 서귀포시 창천리 777-5
126.3471599,33.26440987,제주특별자치도 서귀포시 상창리 2449-2
126.3493795,33.25718695,제주특별자치도 서귀포시 감산리 1509-1
126.3516407,33.25600315,제주특별자치도 서귀포시 감산리 439-3
126.3303936,33.28521719,제주특별자치도 서귀포시 서광리 74-1
126.3279433,33.2852705,제주특별자치도 서귀포시 서광리 212-6
126.3683379,33.23576876,제주특별자치도 서귀포시 창천리 772-1
126.3001229,33.2815874,제주특별자치도 서귀포시 서광리 2470
126.3366781,33.2442514,제주특별자치도 서귀포시 화순리 353-6
126.357581,33.25854894,제주특별자치도 서귀포시 감천로 196
126.3015287,33.23300484,제주특별자치도 서귀포시 사계리 1838-2
126.3546939,33.26250557,제주특별자치도 서귀포시 감산로44번길 38 
126.3232129,33.25041624,제주특별자치도 서귀포시 사계리 3596-3
126.2931449,33.22924511,제주특별자치도 서귀포시 사계리 2449
126.3026126,33.28511056,제주특별자치도 서귀포시 서광리 2165-5
126.8321517,33.32610866,제주특별자치도 서귀포시 표선면 표선리 699-7
126.8367317,33.32552955,제주특별자치도 서귀포시 표선면 표선리 882-1
126.8312176,33.32332541,제주특별자치도 서귀포시 표선면 표선리 775
126.8323074,33.32871529,제주특별자치도 서귀포시 표선면 표선리 515-4
126.802733,33.38427801,제주특별자치도 서귀포시 표선면 성읍리 987-1
126.82365,33.32773911,제주특별자치도 서귀포시 표선면 표선리 2078
126.7719957,33.41316048,제주특별자치도 서귀포시 표선면 성읍리 2901
126.7742658,33.41122911,제주특별자치도 서귀포시 표선면 성읍리 2891
126.8294188,33.321285,제주특별자치도 서귀포시 표선면 표선리 1005-6
126.8290538,33.3232954,제주특별자치도 서귀포시 표선면 표선리 763-1
126.7985549,33.33088751,제주특별자치도 서귀포시 표선면 세화리 1080
126.7922181,33.32340859,제주특별자치도 서귀포시 표선면 세화리 1768-7
126.7904871,33.32057435,제주특별자치도 서귀포시 표선면 세화리 2410-4
126.7895256,33.31836389,제주특별자치도 서귀포시 표선면 토산리 154-4
126.7831044,33.30942339,제주특별자치도 서귀포시 표선면 토산리 332-12
126.8041741,33.33319136,제주특별자치도 서귀포시 표선면 돈오름로 55
126.7771596,33.30950738,제주특별자치도 서귀포시 표선면 토산리 521-1
126.8032298,33.3042196,제주특별자치도 서귀포시 표선면 세화리 209-3
126.8062332,33.30442752,제주특별자치도 서귀포시 표선면 세화리 200-1
126.8004209,33.30717236,제주특별자치도 서귀포시 표선면 세화리 1521-4
126.8451225,33.32494249,제주특별자치도 서귀포시 표선면 표선리 40-10
126.8383098,33.32348426,제주특별자치도 서귀포시 표선면 표선리 40-66
126.7768174,33.35716883,제주특별자치도 서귀포시 표선면 가시리 1311-1
126.8429597,33.33731676,제주특별자치도 서귀포시 표선면 하천리 134-1
126.7966435,33.38434419,제주특별자치도 서귀포시 표선면 성읍리 1009
126.7963192,33.38927822,제주특별자치도 서귀포시 표선면 성읍리 1468-1
126.809471,33.30513005,제주특별자치도 서귀포시 표선면 세화리 168-2
126.7656548,33.32579756,제주특별자치도 서귀포시 표선면 토산리 1377-1
126.7836123,33.306531,제주특별자치도 서귀포시 표선면 토산리 425-4
126.7766268,33.30739589,제주특별자치도 서귀포시 표선면 토산리 456-2
126.7739071,33.34898668,제주특별자치도 서귀포시 표선면 가시리 2105-2
126.7653945,33.36117973,제주특별자치도 서귀포시 표선면 가시리 2528-3
126.8128064,33.30796892,제주특별자치도 서귀포시 표선면 표선리 2919-2
126.7656534,33.35184072,제주특별자치도 서귀포시 표선면 가시리 2318-2
126.7702469,33.33020908,제주특별자치도 서귀포시 표선면 토산리 933
126.8370005,33.35181074,제주특별자치도 서귀포시 표선면 하천리 668-3
126.7716077,33.33075089,제주특별자치도 서귀포시 표선면 토산리 856-4
126.8102576,33.35323693,제주특별자치도 서귀포시 표선면 하천리 2176-1
126.8449864,33.34201898,제주특별자치도 서귀포시 표선면 하천리 329-5
126.7734649,33.34522098,제주특별자치도 서귀포시 표선면 가시리 2168-2
126.8223358,33.32838478,제주특별자치도 서귀포시 표선면 표선리 2074-2
126.8339696,33.32180632,제주특별자치도 서귀포시 표선면 표선리 959-1
126.8045583,33.39772523,제주특별자치도 서귀포시 표선면 성읍리 468-5
126.8252719,33.32908707,제주특별자치도 서귀포시 표선면 표선리 2954
126.8315351,33.33099995,제주특별자치도 서귀포시 표선면 표선중앙로 31
126.8292852,33.3069154,제주특별자치도 서귀포시 표선면 민속해안로 292
126.7797313,33.30882535,제주특별자치도 서귀포시 표선면 토산리 537-3
126.8422222,33.32205194,제주특별자치도 서귀포시 표선면 민속해안로 631-34
126.6758325,33.40142877,제주특별자치도 서귀포시 표선면 남조로 1487-73
126.5629326,33.24329727,제주특별자치도 서귀포시 서귀동 634-2
126.56278,33.2398528,제주특별자치도 서귀포시 서귀동 673-5
126.5656893,33.24456406,제주특별자치도 서귀포시 서귀동 558-15
126.5672804,33.24328732,제주특별자치도 서귀포시 서귀동 44-4
126.606112,33.23943636,제주특별자치도 서귀포시 보목동 566
126.6045862,33.2426155,제주특별자치도 서귀포시 보목동 420
126.5986966,33.24268183,제주특별자치도 서귀포시 보목동 660
126.6008717,33.2440339,제주특별자치도 서귀포시 보목동 869-1
126.5642491,33.24074124,제주특별자치도 서귀포시 서귀동 778-3
126.5613738,33.24154132,제주특별자치도 서귀포시 서귀동 652-7
126.5660606,33.24230482,제주특별자치도 서귀포시 서귀동 738-2
126.5971481,33.24327453,제주특별자치도 서귀포시 보목동 1308-13
126.5997545,33.24067605,제주특별자치도 서귀포시 보목동 695-3
126.5994714,33.24149584,제주특별자치도 서귀포시 보목동 1637
126.5653974,33.24678567,제주특별자치도 서귀포시 서귀동 412-14
126.563252,33.24645174,제주특별자치도 서귀포시 서귀동 422-2
126.562352,33.24503306,제주특별자치도 서귀포시 서귀동 463-1
126.5614708,33.24557352,제주특별자치도 서귀포시 서귀동 449
126.5675572,33.24681893,제주특별자치도 서귀포시 서귀동 172
126.569708,33.24593427,제주특별자치도 서귀포시 서귀동 961-31
126.5634187,33.24567225,제주특별자치도 서귀포시 서귀동 485-10
126.5685381,33.24658006,제주특별자치도 서귀포시 서귀동 127-4
126.5653659,33.2478199,제주특별자치도 서귀포시 서귀동 403-3
126.5657,33.25337981,제주특별자치도 서귀포시 서귀동 261-5
126.5670531,33.25148459,제주특별자치도 서귀포시 동홍동 453-1
126.5695549,33.24937515,제주특별자치도 서귀포시 중앙동 250-6
126.5611807,33.24840452,제주특별자치도 서귀포시 서귀동 294-7
126.5577592,33.25221263,제주특별자치도 서귀포시 서귀동 330-10
126.5572621,33.25080818,제주특별자치도 서귀포시 서귀동 332-12
126.5588628,33.24933253,제주특별자치도 서귀포시 서귀동 321-10
126.5542144,33.24919398,제주특별자치도 서귀포시 서홍동 477-4
126.5551623,33.24416592,제주특별자치도 서귀포시 서홍동 581-3
126.5545583,33.2419038,제주특별자치도 서귀포시 서홍동 744-59
126.5584194,33.25122246,제주특별자치도 서귀포시 서귀동 304-4
126.6168469,33.26386527,제주특별자치도 서귀포시 신효동 125-3
